RowNumber,Returns,Volatility,BTC,ETH,ETC,LTC,DASH,NEO,ZEC,XMR
223,1.369348537,0.384368975,0.118271903,0.206444169,0.193450168,0.088574533,0.151455756,0.145360721,0.076794321,0.01964843
224,1.296256726,0.386017385,0.216982364,0.200629382,0.167810625,0.053130031,0.027446549,0.025145098,0.121958256,0.186897694
225,1.3504972,0.380326524,0.108710142,0.001576072,0.185101708,0.169458805,0.20149809,0.146107291,0.132135277,0.055412614
226,1.291029293,0.365532987,0.032226792,0.019308962,0.078440841,0.084763759,0.323685263,0.263547121,0.09248408,0.105543181
227,1.384685789,0.41191206,0.117980841,0.156879265,0.118467381,0.224511138,0.187742372,0.063487501,0.101626338,0.029305163
228,1.348877262,0.402035139,0.041730646,0.221758022,0.184305365,0.07093523,0.246974547,0.136570402,0.031455721,0.066270066
229,1.267193328,0.399262677,0.054743107,0.129274608,0.178187119,0.189685253,0.119194464,0.074366767,0.195922045,0.058626638
230,1.404003428,0.344981147,0.221094811,0.035280466,0.125847866,0.064906028,0.186185602,0.234799296,0.096324343,0.035561587
231,1.361235207,0.389074274,0.065020244,0.127961802,0.131887412,0.121002452,0.211414727,0.153288923,0.080708515,0.108715927
232,1.362805239,0.36734215,0.214448409,0.164733476,0.168927106,0.052916763,0.061962579,0.122566637,0.095876901,0.118568127
233,1.253672593,0.328821327,0.200292094,0.031860411,0.054036369,0.052924373,0.041491535,0.238246044,0.16032838,0.220820794
234,1.193669255,0.372789345,0.08120665,0.119559757,0.00955117,0.033692815,0.235913367,0.139140925,0.241312537,0.139622779
235,1.197852627,0.400908037,0.045819725,0.249876132,0.039955186,0.109014045,0.129862796,0.049545219,0.25561543,0.120311467
236,1.315096422,0.409186638,0.018853268,0.206736692,0.149620301,0.19338594,0.060802973,0.089161523,0.041135809,0.240303494
237,1.352463458,0.41571513,0.056753838,0.183862091,0.086710822,0.234616985,0.199863425,0.082304863,0.106860527,0.04902745
238,1.330855173,0.403769616,0.073759589,0.273961996,0.027668227,0.261950229,0.048969367,0.104986388,0.128357074,0.08034713
239,1.339849482,0.383202156,0.199493588,0.043608844,0.154234759,0.209859411,0.106034443,0.072928123,0.194470295,0.019370539
240,1.456230425,0.373750649,0.36006653,0.177788134,0.069470874,0.015509553,0.182048231,0.07668655,0.050693759,0.067736369
241,1.359439391,0.379473617,0.144229897,0.172407311,0.170262361,0.153398832,0.069407439,0.13253311,0.121566756,0.036194296
242,1.335708683,0.417398841,0.082898524,0.03195705,0.022402668,0.308556616,0.200314709,0.06949796,0.044763134,0.239609339
243,1.343592559,0.370805909,0.130165801,0.256226782,0.033408716,0.121992861,0.061522684,0.176150887,0.131675306,0.088856963
244,1.248907412,0.350859484,0.071959216,0.104176876,0.16546378,0.027988784,0.05276844,0.229802122,0.072430443,0.27541034
245,1.337289522,0.365135885,0.245221253,0.066957745,0.204516023,0.066411281,0.025253931,0.095664476,0.071223074,0.224752218
246,1.290209552,0.374355214,0.04908692,0.1722416,0.042963344,0.199594033,0.059359153,0.189437068,0.166475957,0.120841924
247,1.422585666,0.389206392,0.219039028,0.206293511,0.040996719,0.222479378,0.067921008,0.093864231,0.111802016,0.037604108
248,1.422377701,0.385793062,0.10180919,0.141717552,0.138298889,0.122670597,0.27362841,0.201362802,0.012750896,0.007761665
249,1.356512726,0.384492195,0.183671827,0.026331214,0.043444757,0.233376291,0.069076325,0.102658672,0.051646112,0.2897948
250,1.284744503,0.376612294,0.160909178,0.045594743,0.108691032,0.094546559,0.144392699,0.080738565,0.198732068,0.166395157
251,1.395251295,0.369764511,0.108485863,0.174743377,0.073152058,0.168140913,0.162947142,0.242834811,0.067534455,0.002161381
252,1.180168119,0.38545005,0.136261384,0.022707566,0.223251601,0.088888962,0.064438264,0.007312282,0.232486457,0.224653483
253,1.448719068,0.378810344,0.248703058,0.255147702,0.11286408,0.143888119,0.028760195,0.123812524,0.033209299,0.053615023
254,1.40339951,0.386466601,0.241776641,0.108711107,0.092307461,0.134104244,0.072826459,0.064971874,0.020973028,0.264329187
255,1.333879003,0.345520044,0.222638371,0.096258413,0.202077263,0.037237519,0.095183597,0.195352918,0.13907548,0.012176439
256,1.296132316,0.413136228,0.045994011,0.138208476,0.164890437,0.158307603,0.18530635,0.044117611,0.133738172,0.129437339
257,1.211271056,0.408632976,0.082223568,0.199027514,0.168234301,0.055663143,0.212126855,0.004568587,0.234325434,0.043830598
258,1.352469954,0.392838112,0.208518342,0.001338865,0.257296914,0.264125104,0.043622431,0.065302804,0.036796571,0.122998968
259,1.398648323,0.373873442,0.17007675,0.16065992,0.1143605,0.152990574,0.068725091,0.149824616,0.096835576,0.086526973
260,1.318706056,0.38052835,0.151288457,0.095176556,0.127579306,0.202665463,0.083284083,0.103549286,0.201714687,0.03474216
261,1.214267095,0.374653494,0.251815079,0.146086501,0.222991713,0.023988924,0.017028142,0.00440986,0.227956462,0.105723319
262,1.258300958,0.373771473,0.111369367,0.059314158,0.185134588,0.015085407,0.20804774,0.117385893,0.171119017,0.13254383
263,1.335144893,0.411118251,0.129778989,0.240458438,0.219650865,0.085305591,0.138947444,0.021837964,0.077007343,0.087013367
264,1.298377859,0.341484778,0.215059092,0.036071105,0.078548775,0.104098959,0.078677995,0.191140482,0.226490053,0.06991354
265,1.291702512,0.396177374,0.090175689,0.176835111,0.091060636,0.07145569,0.166248228,0.074607287,0.118171564,0.211445795
266,1.320471634,0.402903401,0.130883867,0.092719902,0.0884003,0.220358001,0.17136056,0.045442312,0.19680654,0.054028518
267,1.350031315,0.415590731,0.0186014,0.21222955,0.063745664,0.172534206,0.232487889,0.106248222,0.051568209,0.142584861
268,1.197200969,0.383274254,0.033671388,0.095584628,0.21187674,0.115670813,0.040093084,0.09171522,0.188972526,0.2224156
269,1.272484377,0.388655656,0.091626789,0.164108041,0.245455266,0.084414485,0.125680825,0.089229364,0.165119303,0.034365927
270,1.279902516,0.376848993,0.039286882,0.213045495,0.091476698,0.154939657,0.015524315,0.171447129,0.1306483,0.183631525
271,1.360582618,0.385160437,0.096148614,0.063393915,0.13817217,0.116674445,0.291679016,0.158756227,0.113713172,0.021462443
272,1.398318415,0.382228775,0.161004874,0.153346571,0.168076954,0.113989574,0.11471793,0.120793082,0.077008589,0.091062426
273,1.269995916,0.357370382,0.085690576,0.009130742,0.004253528,0.119863141,0.181861806,0.223848168,0.144730785,0.230621255
274,1.268349518,0.387689436,0.026366495,0.137311234,0.048565749,0.196657645,0.134361547,0.143371126,0.19668232,0.116683885
275,1.31667609,0.375457357,0.176670614,0.182489105,0.177859536,0.033821586,0.079896586,0.096488647,0.118066741,0.134707186
276,1.224944879,0.373262645,0.021981903,0.197973639,0.116119608,0.058445186,0.195279173,0.192609582,0.205064935,0.012525974
277,1.352645707,0.399547313,0.189548257,0.175464575,0.021497219,0.191375584,0.111339319,0.033325447,0.168855238,0.108594361
278,1.16899734,0.384159555,0.134602315,0.052651027,0.184330761,0.118725922,0.034669569,0.009884204,0.27466613,0.190470073
279,1.190355962,0.333010376,0.105075365,0.021468382,0.172180976,0.032073805,0.04883099,0.24176334,0.192910924,0.185696218
280,1.278287133,0.371151006,0.19427423,0.074324684,0.06673484,0.025585465,0.208462646,0.092993446,0.199056239,0.13856845
281,1.401572077,0.373561401,0.130858666,0.037449202,0.131567298,0.087458784,0.222680835,0.181357738,0.025376517,0.183250959
282,1.387590518,0.366463528,0.202886874,0.165539162,0.139615121,0.098342497,0.01176355,0.151795961,0.02683518,0.203221654
283,1.327210763,0.386023933,0.078346633,0.049843544,0.174177222,0.204745406,0.129679308,0.134035897,0.130485303,0.098686687
284,1.324242712,0.392798765,0.099447981,0.095994175,0.102238877,0.188006346,0.152419054,0.093824286,0.16874597,0.099323311
285,1.332219258,0.343287247,0.210205831,0.06749826,0.019023215,0.09981325,0.152298126,0.222480322,0.201107485,0.02757351
286,1.297007529,0.37210373,0.02650933,0.033174919,0.176097992,0.106621234,0.203733287,0.203968126,0.11330675,0.136588362
287,1.449792844,0.409112663,0.191041678,0.208198471,0.101248465,0.183678815,0.12894466,0.048875585,0.017872116,0.120140209
288,1.366347014,0.382592061,0.159470152,0.131587232,0.125349099,0.172940492,0.104727173,0.110496206,0.152699818,0.042729828
289,1.23254561,0.403047887,0.030334532,0.21064163,0.045423931,0.179757809,0.120445621,0.067767325,0.23388804,0.111741111
290,1.260085331,0.403599786,0.115286582,0.026951043,0.210661597,0.256269031,0.12688746,0.028463906,0.217954728,0.017525653
291,1.25639101,0.388654869,0.067001807,0.105983322,0.175592078,0.080535513,0.118393086,0.083516268,0.137841233,0.231136693
292,1.271472481,0.349600239,0.151655694,0.186492966,0.175075789,0.03488873,0.033984918,0.200139582,0.15423633,0.063525992
293,1.353370001,0.393147156,0.095719658,0.139072232,0.230218384,0.183986835,0.047549056,0.113086569,0.03163894,0.158728326
294,1.272499631,0.402170386,0.137501649,0.184759366,0.168214708,0.169085081,0.028320438,0.007539188,0.181773989,0.122805582
295,1.316203817,0.366975127,0.153971547,0.104540615,0.021671134,0.086709221,0.155780185,0.151672658,0.163306023,0.162348616
296,1.291998352,0.419137395,0.073158601,0.195970009,0.198014654,0.126472001,0.187650525,0.009439186,0.138301146,0.070993879
297,1.397043715,0.394204769,0.100605049,0.20946381,0.109367677,0.092067177,0.183504843,0.134150755,0.017614155,0.153226534
298,1.272678336,0.357556651,0.170387964,0.0668434,0.050554307,0.049962362,0.181200553,0.155574473,0.223478582,0.10199836
299,1.19706711,0.369781431,0.08537839,0.04991407,0.055942627,0.126909958,0.111157159,0.119913808,0.272748046,0.178035943
300,1.392667261,0.354337154,0.174576869,0.016543355,0.143900603,0.054917515,0.228368217,0.222300818,0.074007593,0.08538503
301,1.320969271,0.377594301,0.052815631,0.148915765,0.160471344,0.111368963,0.154229585,0.182562616,0.118632138,0.071003959
302,1.303306037,0.371422841,0.189694538,0.060354453,0.180243075,0.100636107,0.141909024,0.094938907,0.224502549,0.007721348
303,1.414701629,0.383645749,0.170028849,0.127380441,0.157917126,0.089067049,0.145091227,0.11615753,0.034432201,0.159925576
304,1.233433773,0.341625586,0.131020372,0.152622418,0.028523561,0.011973325,0.100470892,0.238165772,0.170889731,0.166333929
305,1.41881141,0.383074167,0.132465713,0.062149909,0.105010881,0.202434427,0.188300601,0.16438847,0.072351197,0.072898803
306,1.319593329,0.34168628,0.213081489,0.234706333,0.143378961,0.010731712,0.003033703,0.235550383,0.048395161,0.111122258
307,1.287583088,0.379666217,0.078156876,0.114900602,0.122614628,0.112299373,0.11281461,0.126902369,0.156020953,0.176290589
308,1.277494251,0.334390401,0.145049811,0.022416143,0.148938397,0.048919038,0.085416488,0.255888087,0.137190358,0.156181677
309,1.317607097,0.384969741,0.143028676,0.170589455,0.028448483,0.015025444,0.237003949,0.121682157,0.055937358,0.228284477
310,1.396615337,0.398115499,0.173815158,0.231341407,0.134927821,0.101465703,0.153227604,0.068112237,0.085925597,0.051184472
311,1.398128438,0.420289062,0.173203696,0.142980822,0.092649509,0.312070655,0.083811564,0.025958252,0.00952335,0.159802152
312,1.313975848,0.390511952,0.130799307,0.205434517,0.092324487,0.109775618,0.0899532,0.072933267,0.14960988,0.149169723
313,1.380766819,0.389871569,0.070680075,0.19345676,0.043632666,0.19054101,0.139874159,0.168596152,0.070034918,0.123184259
314,1.255760216,0.412949545,0.037097383,0.256103928,0.104326126,0.039920162,0.25044914,0.055368483,0.121148099,0.135586678
315,1.267718073,0.398266784,0.180901727,0.233748638,0.223568079,0.128284349,0.02769637,0.004011498,0.193817159,0.007972182
316,1.432608906,0.391056022,0.149570034,0.157486587,0.018216117,0.186715938,0.146496659,0.136202448,0.024533881,0.180778336
317,1.280499076,0.386666773,0.205631197,0.015241948,0.126849067,0.050603013,0.273692872,0.029696816,0.222845371,0.075439716
318,1.208167891,0.346809356,0.021013404,0.167251018,0.001470584,0.17837978,0.017571071,0.290535745,0.200952933,0.122825465
319,1.168113712,0.357607299,0.143066826,0.073281838,0.077634091,0.001950262,0.150698095,0.121422736,0.278749776,0.153196377
320,1.338666943,0.397901149,0.080111347,0.177455355,0.122446644,0.178539463,0.069695822,0.093513272,0.081902686,0.19633541
321,1.377796769,0.383003362,0.093323666,0.052648457,0.243850222,0.222116928,0.146214527,0.194353089,0.012318182,0.03517493
322,1.298138021,0.369807112,0.094039702,0.126433146,0.000947874,0.11440443,0.176108654,0.183121541,0.17094758,0.133997074
323,1.218392224,0.354525632,0.203628433,0.151369353,0.202948781,0.019499547,0.008451726,0.112663487,0.224506297,0.076932376
324,1.256443455,0.383751925,0.040539509,0.16050783,0.168262254,0.080944354,0.102907959,0.123176422,0.146328943,0.177332729
325,1.394211358,0.371887498,0.165114204,0.087691958,0.026364214,0.092173219,0.210520526,0.173955697,0.055459525,0.188720657
326,1.386575327,0.377103001,0.125129034,0.271559064,0.016944256,0.067920953,0.191496248,0.205715307,0.030875696,0.090359443
327,1.328152537,0.368521799,0.142488591,0.16582923,0.171249759,0.00059433,0.173687474,0.163412624,0.093223065,0.089514927
328,1.278530171,0.378634801,0.006275323,0.242311856,0.018054271,0.084178771,0.119977697,0.210445448,0.054981731,0.263774903
329,1.267432326,0.38272877,0.058398035,0.100432679,0.101685283,0.093799393,0.159227365,0.12415102,0.155701439,0.206604786
330,1.402591577,0.3456333,0.194198511,0.024074851,0.118719555,0.066821212,0.15597924,0.249053796,0.028191097,0.162961738
331,1.360094126,0.353828152,0.19220589,0.108049201,0.175697547,0.060577754,0.13213509,0.196429912,0.129151716,0.00575289
332,1.218483451,0.386144998,0.157640387,0.239307954,0.126731464,0.037581553,0.060989535,0.030125751,0.227301065,0.120322292
333,1.370264637,0.377733347,0.126557979,0.222087309,0.007795133,0.175170067,0.080135513,0.167893111,0.117957828,0.10240306
334,1.263455186,0.391979431,0.010668786,0.184393747,0.046465744,0.159653477,0.15933513,0.138746157,0.186501968,0.114234992
335,1.222337385,0.342856447,0.08911763,0.043603262,0.084778739,0.180091486,0.031154288,0.247721894,0.235260332,0.088272368
336,1.314649467,0.389233976,0.067416815,0.195286529,0.197575224,0.061256981,0.126179403,0.121073566,0.069941152,0.161270329
337,1.324463968,0.385264729,0.149212761,0.006877677,0.150987539,0.227174946,0.085534734,0.086503226,0.146940997,0.14676812
338,1.268434022,0.371474664,0.090545842,0.113712474,0.171635473,0.066925175,0.094710454,0.136603115,0.155609032,0.170258435
339,1.172481176,0.344461351,0.15643287,0.085801649,0.101973445,0.028997611,0.029403967,0.155015773,0.262178023,0.180196662
340,1.325217327,0.370129994,0.278107545,0.083629938,0.164610971,0.078170639,0.066579442,0.047660533,0.187920838,0.093320093
341,1.261270813,0.348875062,0.092406563,0.075477147,0.105588559,0.126835356,0.091513062,0.234955734,0.209616898,0.063606681
342,1.356766403,0.371289343,0.147434195,0.133662237,0.153337064,0.08744816,0.085908725,0.144470299,0.093055796,0.154683525
343,1.281026177,0.365622632,0.07470647,0.219378847,0.095268672,0.152874217,0.049474236,0.207587342,0.182121593,0.018588623
344,1.314540824,0.37514488,0.146787263,0.040017141,0.076677312,0.134749546,0.17374698,0.116888174,0.19981286,0.111320724
345,1.174017606,0.368089457,0.27026752,0.071618777,0.018806301,0.104216447,0.067270306,0.007341756,0.370335187,0.090143707
346,1.324718715,0.373848515,0.071677838,0.002598217,0.186237028,0.151664703,0.147561129,0.172664364,0.103179089,0.164417632
347,1.311062431,0.360243081,0.275380679,0.061920785,0.014703135,0.188630064,0.024789808,0.096728986,0.244019685,0.093826858
348,1.276208445,0.375748968,0.206283682,0.196861919,0.182530992,0.006897154,0.030230818,0.062492393,0.106781232,0.20792181
349,1.315732026,0.379504557,0.090167597,0.178794018,0.066660868,0.128807999,0.093992434,0.14235283,0.142883452,0.156340803
350,1.342547439,0.389096604,0.029257278,0.18707288,0.114183109,0.190106804,0.16835528,0.191006388,0.097730494,0.022287767
351,1.48208798,0.382731479,0.3129192,0.198178982,0.071025791,0.04378222,0.240133173,0.094957929,0.038113234,0.000889471
352,1.300040384,0.378210246,0.035425247,0.170720411,0.006196456,0.148274755,0.168394276,0.198927016,0.142697818,0.129364022
353,1.221863066,0.36430644,0.023255283,0.188909042,0.196708316,4.00E-05,0.147762133,0.213557219,0.137045626,0.092722376
354,1.468086884,0.376194039,0.228549228,0.12333136,0.060252242,0.09188396,0.192328853,0.144689403,0.021186239,0.137778715
355,1.371599517,0.403369524,0.251187371,0.088193121,0.046714818,0.336756284,0.031020356,0.029524004,0.075070059,0.141533986
356,1.328978856,0.376679663,0.105177351,0.167062444,0.145378888,0.121952545,0.100594034,0.148816742,0.144708451,0.066309545
357,1.34697988,0.363907343,0.150357493,0.099268174,0.027305909,0.185347389,0.094207052,0.18383607,0.169180728,0.090497187
358,1.355181334,0.394008978,0.190689194,0.176833991,0.158151112,0.155065778,0.071084169,0.043143779,0.142902493,0.062129485
359,1.229968335,0.373809355,0.014334448,0.153372796,0.190114116,0.047946973,0.181814958,0.183463392,0.175968302,0.052985016
360,1.325936937,0.357249781,0.142167966,0.1010136,0.19864253,0.147198894,0.028593012,0.20174863,0.118126359,0.062509009
361,1.422179394,0.365292529,0.171223737,0.205449275,0.146420898,0.073203766,0.120706231,0.212357901,0.014164268,0.056473924
362,1.293773652,0.386711827,0.038044148,0.182219009,0.110754084,0.103045761,0.151280224,0.143515114,0.135351585,0.135790076
363,1.263182531,0.41125472,0.0782977,0.380126287,0.186132756,0.029300899,0.073715387,0.034996449,0.064710088,0.152720434
364,1.419774404,0.378844774,0.153938711,0.176560919,0.0914973,0.193865485,0.096337721,0.169342882,0.076338158,0.042118824
365,1.365621322,0.374422938,0.130564988,0.154146847,0.020534003,0.126651312,0.13540151,0.166294236,0.106087023,0.160320081
366,1.316089458,0.393332382,0.121401001,0.16020046,0.133312194,0.150568571,0.07488597,0.065520661,0.146448362,0.147662781
